mds_cache_memory_limit,mds_cache_reservation,mds_health_cache_threshold,mds_cache_trim_threshold,mds_cache_trim_decay_rate,mds_recall_max_caps,mds_recall_max_decay_threshold,mds_recall_max_decay_rate,mds_recall_global_max_decay_threshold,mds_recall_warning_threshold,mds_recall_warning_decay_rate,mds_session_cap_acquisition_throttle,mds_session_cap_acquisition_decay_rate,mds_session_max_caps_throttle_ratio,mds_cap_acquisition_throttle_retry_request_timeout,mds_session_cache_liveness_magnitude,mds_session_cache_liveness_decay_rate,mds_max_caps_per_client,mds_cache_mid,mds_dir_max_commit_size,mds_decay_halflife,mds_beacon_interval,mds_beacon_grace,mon_mds_blocklist_interval,mds_reconnect_timeout,mds_tick_interval,mds_dirstat_min_interval,mds_scatter_nudge_interval,mds_client_prealloc_inos,mds_early_reply,mds_default_dir_hash,mds_log_skip_corrupt_events,mds_log_max_events,mds_log_max_segments,mds_bal_sample_interval,mds_bal_replicate_threshold,mds_bal_unreplicate_threshold,mds_bal_split_size,mds_bal_split_rd,mds_bal_split_wr,mds_bal_split_bits,mds_bal_merge_size,mds_bal_interval,mds_bal_fragment_interval,mds_bal_fragment_fast_factor,mds_bal_fragment_size_max,mds_bal_idle_threshold,mds_bal_max,mds_bal_max_until,mds_bal_mode,mds_bal_min_rebalance,mds_bal_min_start,mds_bal_need_min,mds_bal_need_max,mds_bal_midchunk,mds_bal_minchunk,mds_replay_interval,mds_shutdown_check,mds_thrash_exports,mds_thrash_fragments,mds_dump_cache_on_map,mds_dump_cache_after_rejoin,mds_verify_scatter,mds_debug_scatterstat,mds_debug_frag,mds_debug_auth_pins,mds_debug_subtrees,mds_kill_mdstable_at,mds_kill_export_at,mds_kill_import_at,mds_kill_link_at,mds_kill_rename_at,mds_wipe_sessions,mds_wipe_ino_prealloc,mds_skip_ino,mds_min_caps_per_client,bluestore_cache_trim_interval,bluestore_default_buffered_read,bluestore_default_buffered_write,bluestore_deferred_batch_ops,bluestore_deferred_batch_ops_hdd,bluestore_deferred_batch_ops_ssd,bluestore_fsck_read_bytes_cap,bluestore_max_deferred_txc,bluestore_prefer_deferred_size,bluestore_prefer_deferred_size_hdd,bluestore_prefer_deferred_size_ssd,bluestore_throttle_bytes,client_cache_mid,client_cache_size,client_oc,client_oc_max_dirty,client_oc_max_dirty_age,client_oc_max_objects,client_oc_size,client_oc_target_dirty,client_readahead_max_bytes,client_readahead_max_periods,client_readahead_min,ms_async_max_op_threads,ms_async_op_threads,osd_bench_max_block_size,osd_bench_small_size_max_iops,osd_pool_default_cache_max_evict_check_size,osd_pool_default_cache_min_evict_age,osd_pool_default_cache_min_flush_age,osd_pool_default_cache_target_dirty_high_ratio,osd_pool_default_cache_target_dirty_ratio,osd_pool_default_cache_target_full_ratio,osd_target_transaction_size,osd_tier_default_cache_hit_set_count,osd_tier_default_cache_hit_set_grade_decay_rate,osd_tier_default_cache_hit_set_period,osd_tier_default_cache_hit_set_search_last_n,osd_tier_default_cache_min_read_recency_for_promote,osd_tier_default_cache_min_write_recency_for_promote,rbd_cache,rbd_cache_block_writes_upfront,rbd_cache_max_dirty,rbd_cache_max_dirty_age,rbd_cache_max_dirty_object,rbd_cache_size,rbd_cache_target_dirty,rbd_cache_writethrough_until_flush,rbd_enable_alloc_hint,rbd_non_blocking_aio,rbd_readahead_disable_after_bytes,rbd_readahead_max_bytes,Average IOPS
1073763595,0.915157,3.49652,70019,3.21835,7874,25897,5.16202,82877,46433,69.3171,509332,14.8804,2.83031,2.49652,11,7.66202,1059365,2.60778,25,14.3171,11.5424,30.9721,40336.3,78.7189,14.3171,7.87689,12.0987,2736,0,7,1,-1,355,6.54936,11106.1,2.66202,30279,58275.7,41057.3,19,98,40,14,10.1516,118058,5.76771,-1,0,1,2.27398,2.77329,3.10708,5.54797,2.82892,0.887896,4.10569,3,3,1,0,1,1,1,1,1,0,2,1,2,3,2,0,0,1,226,0.915157,1,0,39,119,61,67137871,49,5,42328,545,67138216,1.74826,24548,0,104857600,14.3171,7574,209735269,8390760,329,16,146726,19,20,67124119,240,24,2,2,2.99582,2.66272,2.88525,37,5,29,2227,1,3,2,0,0,25169877,3.21835,3,33563921,16786717,0,0,0,52440287,555962,387
1073745716,1.47216,4.78191,82763,4.64657,7139,18321,6.87588,82060,53283,75.3156,524623,18.0225,3.94432,3.78191,11,9.37588,1064417,3.83605,22,20.3156,16.3983,41.2553,63987.9,100.428,20.3156,12.3044,16.669,2037,0,5,1,2,1991,8.83451,13105.9,4.37588,18312,79699.3,61052.7,14,79,43,9,15.7216,107707,9.48108,0,-1,1,3.67364,4.43002,4.59243,8.34728,4.45709,1.4589,6.1052,1,2,3,0,1,1,1,0,1,1,3,4,1,3,2,1,1,1,425,1.47216,0,1,7,105,107,67109685,92,19,43221,1409,67134611,2.39096,28206,1,104857600,20.3156,9979,209742441,8409716,665,16,143666,5,22,67133461,260,41,4,6,4.5383,4.1195,4.22778,47,5,35,1864,2,2,3,1,0,25176062,4.64657,2,33585574,16778081,0,1,0,52452920,548909,393
1073762221,0.244344,1.94849,66056,1.49832,5670,18861,3.09798,75847,49083,62.0929,506394,11.0963,1.48869,0.948486,11,5.59798,1079223,1.12855,19,7.09293,5.69428,18.5879,11852.2,52.5744,7.09293,2.54478,6.59462,1750,0,4,0,2,145,3.79731,8697.74,0.597981,28601,32474.9,16976.5,13,84,47,14,3.44344,108100,1.29563,0,-1,1,0.588351,0.778048,1.31825,2.1767,0.868082,0.200227,1.69764,3,3,1,1,1,1,1,1,0,1,2,3,2,3,2,0,1,2,162,0.244344,1,0,56,79,70,67138510,40,14,36113,320,67121500,0.974243,26907,0,104857600,7.09293,3685,209723629,8403976,393,5,146648,11,11,67134521,269,27,3,6,1.13818,0.908284,1.26842,47,5,47,2203,2,3,1,0,0,25176496,1.49832,2,33563740,16791085,1,1,1,52460679,526564,399
1073770868,0.503262,2.54599,72209,2.16221,7982,27250,3.89465,78626,59198,64.8813,516777,12.5569,2.00652,1.54599,12,6.39465,1055737,1.6995,15,9.88128,7.95151,23.3679,22846.4,62.6656,9.88128,4.60285,8.71907,1776,1,5,1,0,1049,4.85954,9627.33,1.39465,14627,42433.4,26271.2,19,54,43,5,6.03262,124511,3.02175,0,-1,1,1.23897,1.54816,2.0087,3.47793,1.62492,0.465651,2.62709,2,3,2,0,1,0,1,0,1,0,4,3,2,1,2,1,1,1,431,0.503262,0,1,25,116,75,67136124,41,4,46973,1481,67113686,1.27299,32317,1,104857600,9.88128,4831,209725520,8407609,373,18,135620,20,20,67132702,136,28,7,1,1.85519,1.58545,1.89248,36,4,21,2037,1,3,1,1,1,25174071,2.16221,2,33571781,16808406,1,0,0,52447619,543571,389
1073763184,0.507692,2.55621,70230,2.17357,6857,17666,3.90828,70382,53804,64.929,519937,12.5819,2.01538,1.55621,11,6.40828,1067739,1.70927,26,9.929,7.99014,23.4497,23034.6,62.8383,9.929,4.63807,8.75543,1854,0,6,0,-1,321,4.87771,9643.23,1.40828,18230,42603.8,26430.2,4,83,42,7,6.07692,121548,3.05128,-1,0,1,1.2501,1.56134,2.02051,3.5002,1.63787,0.470193,2.643,2,2,3,1,0,1,0,1,0,0,2,4,3,1,2,1,0,1,459,0.507692,0,1,24,71,103,67141225,117,11,37797,451,67134828,1.27811,32885,1,104857600,9.929,6209,209747958,8397834,529,8,157218,19,19,67122379,341,23,3,1,1.86746,1.59704,1.90316,33,5,21,1744,2,1,3,0,1,25170192,2.17357,2,33575361,16807788,0,0,1,52453657,537255,397
1073771730,1.6411,5.17176,73499,5.07973,7196,27661,7.39568,70334,35181,77.1349,524098,18.9754,4.28219,4.17176,13,9.89568,1064115,4.20857,22,22.1349,17.8711,44.3741,71161.2,107.012,22.1349,13.6472,18.0551,1531,0,4,0,2,1725,9.52757,13712.4,4.89568,23114,86196.8,67117.1,6,69,13,12,17.411,120713,10.6073,-1,-1,1,4.09814,4.93249,5.04292,9.19627,4.95089,1.63208,6.71162,2,1,1,0,1,0,0,0,1,0,2,4,1,3,1,0,0,2,142,1.6411,1,1,11,102,42,67124223,83,22,46614,974,67138055,2.58588,24729,1,104857600,22.1349,1930,209717717,8400854,55,18,140045,14,11,67133879,362,33,7,3,5.00611,4.56133,4.63495,45,4,34,1878,3,2,3,1,1,25176954,5.07973,1,33565878,16807429,1,0,1,52438603,527647,398
1073755221,1.18044,4.10871,71626,3.89856,6493,21522,5.97827,70667,62831,72.174,519204,16.3768,3.36088,3.10871,11,8.47827,1075869,3.19276,23,17.174,12.6746,33.3697,45850.8,83.7805,15.7157,8.90918,13.1643,1147,0,3,0,2,1518,7.08216,11572.4,3.06162,10622,63270.7,45719.4,8,96,40,8,11.4503,110438,6.6335,-1,-1,1,2.60032,3.15956,3.4534,6.20064,3.20854,1.02103,4.57189,3,1,2,0,1,1,1,0,0,1,1,3,2,2,1,1,1,1,139,1.04503,0,1,36,81,18,67110270,73,10,33462,411,67138421,1.89811,27338,1,104857600,15.7157,5312,209739529,8420691,116,12,144093,14,7,67133076,145,21,7,8,3.35545,3.00237,3.19827,36,5,46,2102,2,2,3,1,0,25195614,3.55135,1,33579912,16783715,1,1,1,52434738,550259,394
1073764032,1.52047,4.8934,76144,4.77045,7693,22769,7.02453,66834,59792,75.8359,505282,18.295,4.04095,3.8934,18,9.52453,1071548,3.94258,21,20.8359,16.8195,42.1472,66039.3,102.311,20.8359,12.6884,17.0654,2499,0,6,0,-1,1292,9.03271,13279.4,4.52453,20651,81557.4,62787.0,22,92,18,17,16.2047,125097,9.80316,-1,0,1,3.79504,4.57372,4.72126,8.59007,4.59831,1.50842,6.27862,3,2,2,0,1,1,0,1,1,0,4,3,3,1,1,1,0,2,471,1.52047,0,1,16,107,77,67134784,117,15,34369,881,67122117,2.4467,25237,1,104857600,20.8359,2896,209717043,8409890,146,15,146328,18,11,67130727,117,11,8,5,4.67208,4.24585,4.34422,47,5,21,1994,2,2,3,1,1,25185170,4.77045,1,33574922,16801833,0,0,1,52438871,544511,393
1073772964,0.0532436,1.50749,79655,1.00832,7203,27223,2.50998,67260,46251,60.0349,523231,10.0183,1.10649,0.507485,14,5.00998,1069905,0.707152,24,5.03493,4.02828,15.0599,3737.73,45.1264,5.03493,1.02578,5.02661,1211,1,3,1,-1,1394,3.01331,8011.65,0.00998018,20351,25124.8,10116.4,3,81,25,10,1.53244,108315,0.0216237,-1,0,1,0.10815,0.209648,0.808649,1.2163,0.309481,0.00432506,1.01164,2,1,1,1,1,1,0,1,1,0,4,4,2,1,1,1,0,2,401,0.0532436,1,1,1,119,116,67114041,77,22,41287,1417,67120648,0.753743,17424,0,104857600,5.03493,9235,209721741,8394069,624,17,135758,5,21,67140172,134,18,8,6,0.608982,0.408483,0.807818,32,5,27,1323,1,3,3,0,1,25181427,1.00832,1,33565909,16780174,1,1,0,52449088,527493,395
1073765853,0.19726,1.83983,73496,1.37759,6912,19800,2.95311,77960,38352,61.5859,504565,10.8307,1.39452,0.83983,15,5.45311,1051726,1.02473,21,6.58587,5.2838,17.7186,9852.95,50.7394,6.58587,2.17053,6.20828,1476,1,3,1,2,178,3.60414,8528.7,0.453107,38557,30663.9,15286.3,10,96,12,12,2.9726,114600,0.981731,-1,-1,1,0.470037,0.638003,1.19269,1.94007,0.730451,0.15196,1.52862,3,2,3,1,1,0,1,0,1,1,4,1,3,3,3,1,0,2,161,0.19726,1,0,33,112,49,67122001,92,5,40456,1472,67126073,0.919915,30392,1,104857600,6.58587,2403,209738554,8407966,954,13,146038,10,11,67128739,338,37,7,6,1.0078,0.785141,1.15493,44,5,22,1312,1,2,3,0,0,25195202,1.37759,3,33573360,16796641,1,1,0,52450496,539528,391
1073768249,0.758678,3.13541,73946,2.81712,7627,20235,4.68055,74275,53807,67.6319,519175,13.9977,2.51736,2.13541,14,7.18055,1059463,2.26273,14,12.6319,10.1782,28.0833,33691.9,72.6203,12.6319,6.63308,10.8148,2695,0,8,1,1,972,5.9074,10544.3,2.18055,14518,52257.2,35440.1,16,57,24,10,8.58678,103107,4.72452,-1,-1,1,1.88078,2.30786,2.68981,4.76156,2.37152,0.727486,3.54397,2,3,2,0,1,0,0,0,1,1,2,2,2,2,1,0,0,2,448,0.758678,0,0,6,85,88,67127789,84,19,45793,1413,67131608,1.56771,25151,1,104857600,12.6319,2593,209740437,8406824,340,4,152093,10,9,67123717,455,23,1,5,2.56249,2.25347,2.5081,31,6,30,1903,3,2,2,1,1,25181947,4.63545,2,33581551,16801626,0,0,0,52446567,528639,391
1073753748,0.758773,3.13563,71176,2.81737,7807,17501,4.68084,73411,47023,67.6329,519292,13.9982,2.51755,2.13563,16,7.18084,1052538,2.26293,20,12.6329,10.179,28.085,33695.9,72.624,12.6329,6.63383,10.8156,1680,0,7,0,-1,2037,5.90779,10544.7,2.18084,28683,52260.9,35443.5,5,95,44,14,8.58773,119956,4.72515,-1,0,1,1.88102,2.30814,2.69006,4.76204,2.3718,0.727583,3.54431,3,3,2,0,0,1,0,0,1,1,3,3,1,3,2,0,0,1,125,0.758773,1,1,36,126,117,67116558,114,16,40878,855,67137844,1.56781,33713,1,104857600,12.6329,7686,209740432,8414547,616,8,135059,13,18,67110818,111,12,2,6,2.56276,2.25371,2.50832,46,4,35,2231,2,3,3,0,1,25177568,2.81737,3,33565326,16807454,0,1,1,52431917,526907,389
1073764288,1.40322,4.62281,76063,4.46979,5295,18251,6.66375,66839,57680,74.5731,520246,17.6335,3.80644,3.62281,16,9.16375,1052175,3.68402,18,19.5731,15.7973,39.9825,61060.4,97.7408,19.5731,11.7563,16.1033,1010,0,7,0,-1,1916,8.55166,12858.4,4.16375,11859,77047.5,58577.7,9,76,33,10,15.0322,126843,9.02145,0,-1,1,3.50039,4.22495,4.40858,8.00079,4.25556,1.38822,5.8577,1,2,3,0,0,1,1,1,0,1,3,2,2,2,3,1,1,2,172,1.40322,0,1,24,68,74,67131181,87,14,42399,2154,67124177,2.3114,23003,1,104857600,19.5731,8032,209744141,8405098,363,8,132997,8,6,67112914,280,32,4,5,4.34737,3.93918,4.0616,33,6,44,1575,2,2,1,1,0,25193982,4.46979,3,33561840,16778650,0,0,0,52461452,550779,395
1073770865,0.935914,3.54442,78613,3.27157,5002,24029,5.22589,74731,48105,69.5406,525515,14.9975,2.87183,2.54442,15,7.72589,1058655,2.65355,13,14.5406,11.7234,31.3553,41217.7,79.5279,14.5406,8.04188,12.269,1999,0,4,1,3,2033,6.63452,11180.7,2.72589,42421,59074.1,41802.5,15,85,26,5,10.3591,116449,5.90609,0,0,1,2.32614,2.83503,3.16244,5.65229,2.8896,0.909176,4.1802,3,2,1,1,1,1,1,0,1,1,1,3,4,3,1,1,1,2,482,0.935914,1,1,40,77,58,67123892,76,11,48494,1329,67116320,1.77221,18573,0,104857600,14.5406,4964,209739701,8418082,86,8,150830,21,9,67127193,181,10,7,3,3.0533,2.71701,2.93528,47,6,25,1887,2,2,2,0,1,25184439,3.27157,1,33563693,16785105,1,1,1,52457331,556778,403
1073754720,1.49078,4.82488,84931,4.69431,5629,22486,6.93317,75999,56843,75.5161,525244,18.1275,3.98156,3.82488,17,9.43317,1069086,3.8771,18,20.5161,16.5606,41.599,64778.5,101.153,20.5161,12.4524,16.8218,1889,0,6,1,3,1385,8.91089,13172.8,4.43317,15595,80415.3,61721.0,5,63,39,17,15.9078,112269,9.6052,-1,0,1,3.72042,4.4854,4.64208,8.44084,4.51151,1.47798,6.17203,1,2,3,1,1,1,1,1,0,0,1,2,1,3,2,0,1,1,421,1.49078,1,1,20,93,45,67118433,99,14,48612,312,67112619,2.41244,24783,0,104857600,20.5161,1163,209728705,8394734,211,4,163800,20,17,67132207,459,28,8,4,4.58985,4.16819,4.27265,48,6,22,1390,2,3,1,0,1,25167842,4.69431,1,33563707,16786707,1,0,0,52446610,556769,385
1073744945,1.5502,4.96199,78831,4.84666,5333,26350,7.87647,71306,53408,78.8177,529853,19.8569,4.59471,4.53236,11,10.3765,1063785,4.55314,13,23.8177,19.2333,47.2588,77796.2,113.102,23.8177,14.8892,19.3373,1132,0,5,0,1,1756,10.1686,14273.4,5.37647,21376,92206.8,72726.4,5,59,15,11,18.9735,106804,11.649,-1,-1,1,4.49079,5.39726,5.45961,9.98157,5.40765,1.79226,7.27255,1,3,1,0,0,1,1,1,0,1,1,2,4,1,2,1,0,1,496,1.79735,0,0,33,67,93,67141330,112,3,41216,227,67109013,2.76618,33191,0,104857600,23.8177,3781,209739605,8389801,512,9,144654,11,7,67132456,366,18,2,4,5.43883,4.97,5.01157,42,4,23,1765,3,1,2,0,1,25173279,5.48039,1,33586851,16785879,0,0,0,52442385,530283,398
1073743586,1.85735,5.67082,77896,5.63424,5201,24697,8.06109,72698,43928,79.4638,515883,20.1953,4.71471,4.67082,14,10.5611,1079176,4.68545,17,24.4638,19.7564,48.3665,80344.0,115.44,24.4638,15.3662,19.8296,1591,1,8,0,1,132,10.4148,14488.9,5.56109,34311,94514.6,74880.3,9,50,10,5,19.5735,110047,12.049,-1,0,1,4.64156,5.57572,5.61961,10.2831,5.58304,1.85377,7.48794,1,3,3,1,1,0,0,0,1,1,2,3,2,1,1,1,1,2,155,1.85735,1,0,61,115,41,67109318,98,2,38369,2285,67111356,2.83541,29212,1,104857600,24.4638,5894,209731121,8403456,547,7,146191,8,5,67140368,152,47,3,7,5.60498,5.12693,5.15619,44,6,44,1394,2,2,1,0,1,25176557,5.63424,3,33585527,16786174,0,0,1,52451846,551808,397
1073765648,1.60966,5.09922,76015,4.99913,7142,24480,7.29896,67344,43326,76.7964,522317,18.7981,4.21932,4.09922,15,9.79896,1080995,4.13925,24,21.7964,17.5971,43.7938,69826.4,105.787,21.7964,13.3973,17.7972,1287,1,3,0,0,385,9.39861,13599.6,4.79896,40057,84987.8,65988.7,6,66,29,10,17.0966,119481,10.3977,0,-1,1,4.01915,4.83899,4.9591,9.0383,4.85901,1.59985,6.59879,2,2,3,1,0,0,0,0,0,0,1,1,1,3,1,1,1,2,136,1.60966,0,1,53,67,64,67131264,100,4,38057,2133,67132867,2.54961,20932,1,104857600,21.7964,2882,209731465,8404110,903,4,132492,17,20,67136062,189,39,4,3,4.91906,4.47912,4.55919,46,4,41,1954,3,2,2,1,1,25173666,4.99913,2,33565776,16793372,1,0,0,52445796,550208,394
1073756579,0.841777,3.32718,67388,3.0302,5114,19400,4.93624,76934,47673,68.5268,530052,14.4664,2.68355,2.32718,14,7.43624,1078167,2.44597,15,13.5268,10.9027,29.6174,37220.5,75.859,13.5268,7.29362,11.4966,1595,0,4,1,-1,196,6.24832,10842.7,2.43624,26542,55453.4,38423.2,14,66,22,6,9.41777,127752,5.27852,0,-1,1,2.08959,2.55503,2.91141,5.17919,2.61443,0.812673,3.84228,2,1,2,1,0,1,1,1,0,1,3,2,4,2,3,0,1,1,419,0.841777,1,1,10,106,19,67122285,41,7,42067,676,67114755,1.66359,17194,1,104857600,13.5268,6336,209742539,8405347,76,12,140223,13,8,67112834,249,12,6,4,2.79261,2.4708,2.70839,35,6,46,1427,1,3,2,1,1,25194644,3.0302,1,33577977,16805871,0,0,1,52436033,529448,385
1073764467,0.303664,2.08538,67841,1.65042,6643,21753,3.28051,81147,49453,62.7318,511867,11.4309,1.60733,1.08538,16,5.78051,1062394,1.25936,16,7.73177,6.21143,19.683,14371.1,54.8864,7.73177,3.01631,7.08135,2563,1,8,1,2,1805,4.04067,8910.72,0.780506,30349,34756.5,19106.0,9,86,37,12,4.03664,125942,1.6911,0,-1,1,0.737413,0.954489,1.47644,2.47483,1.04148,0.261039,1.91059,1,2,1,0,1,1,0,0,1,0,3,1,3,3,1,1,1,1,239,0.303664,0,0,14,94,110,67135143,67,3,36937,1780,67131778,1.04269,20972,0,104857600,7.73177,1452,209739454,8408165,30,14,162337,13,4,67120527,162,42,6,3,1.98486,1.70792,2.00534,47,5,48,2203,3,3,1,0,1,25190598,2.28228,3,33580688,16786391,1,1,0,52443818,535649,378
1073768187,0.390441,2.28563,78092,1.87293,7678,16937,3.54751,70552,51688,63.6663,521560,11.9204,1.78088,1.28563,18,6.04751,1054444,1.45072,20,8.66629,6.96795,21.2851,18055.8,58.2685,8.66629,3.70607,7.79336,1437,1,8,0,2,1425,4.39668,9222.27,1.04751,37634,38094.1,22221.1,8,63,32,10,4.90441,124081,2.26961,0,-1,1,0.955468,1.21259,1.70784,2.91094,1.29514,0.349996,2.2221,1,2,3,0,1,1,0,0,0,0,3,4,4,3,3,0,1,2,365,0.390441,1,1,5,107,25,67125639,57,13,48395,989,67131606,1.14282,27367,0,104857600,8.66629,2654,209737365,8412499,198,15,143569,13,6,67137093,437,38,7,1,1.54276,1.29039,1.62055,32,4,41,1274,2,2,2,0,0,25196620,1.87293,3,33580899,16787883,1,0,0,52437143,545187,397
1073770808,1.56835,5.00389,78069,4.89321,6504,24728,7.17186,70187,48942,76.3515,531494,18.5651,4.13671,4.00389,17,9.67186,1064952,4.04816,13,21.3515,17.2369,43.0311,68072.4,104.177,21.3515,13.069,17.4583,2747,1,6,0,1,1612,9.22914,13451.3,4.67186,17072,83399.0,64505.8,6,61,16,11,16.6835,128911,10.1224,0,0,1,3.91535,4.71613,4.84894,8.8307,4.73826,1.55751,6.4505,2,2,2,0,1,0,0,1,0,1,2,4,4,1,1,1,1,2,430,1.56835,1,1,57,91,82,67117305,44,13,46370,1986,67109559,2.50195,27799,0,104857600,21.3515,8089,209738324,8421057,458,17,145193,13,22,67117542,312,47,2,7,4.80467,4.37108,4.45962,40,6,31,2013,2,1,3,0,1,25176376,4.89321,1,33575289,16778530,0,0,1,52431750,527209,398
1073766743,0.84939,3.34475,66083,3.04972,6151,18189,4.95966,72681,37215,68.6088,530812,14.5094,2.69878,2.34475,13,7.45966,1065456,2.46276,13,13.6088,10.969,29.758,37543.8,76.1557,13.6088,7.35413,11.5591,2289,1,6,0,1,948,6.27955,10870.0,2.45966,30162,55746.2,38696.5,4,77,15,6,9.4939,104727,5.32927,-1,-1,1,2.10872,2.57767,2.93171,5.21745,2.63668,0.820478,3.86961,2,2,3,1,1,1,0,1,0,0,3,2,1,3,1,1,0,2,298,0.84939,1,0,37,121,38,67117862,51,20,35830,1786,67124608,1.67237,33228,1,104857600,13.6088,2011,209742596,8410359,524,14,160079,9,4,67133902,137,47,2,6,2.8137,2.49071,2.72674,36,6,48,1730,1,1,2,0,1,25177533,3.04972,2,33563507,16780917,1,0,1,52454227,525394,386
1073774569,1.01493,3.72677,75975,3.47418,6782,18159,5.46902,69269,35117,70.3916,528452,15.4432,3.02986,2.72677,17,7.96902,1055479,2.8278,28,15.3916,12.4122,32.8141,44573.0,82.6076,15.3916,8.66997,12.9174,1051,1,3,1,2,493,6.9587,11464.4,2.96902,37942,62113.3,44639.1,13,93,46,12,11.1493,117747,6.43288,0,0,1,2.5247,3.07005,3.37315,6.0494,3.12057,0.990179,4.46386,3,2,1,0,1,0,0,0,0,1,2,3,3,2,2,1,0,2,310,1.01493,1,0,3,87,27,67109263,82,1,46588,1440,67109600,1.86338,33114,1,104857600,15.3916,9477,209726816,8403060,961,17,150324,7,2,67132631,117,30,8,1,3.27212,2.92367,3.12573,32,6,32,1244,1,3,2,0,1,25166788,3.47418,3,33563475,16788004,0,1,1,52449786,527173,378
1073746369,1.28007,4.33861,79440,4.15401,6035,17927,6.28482,70426,38865,73.2469,522265,20.4434,4.80266,4.7723,10,10.6964,1077540,4.78242,25,24.9374,20.1398,49.1784,82211.2,117.154,24.9374,15.7157,20.1904,2339,0,6,1,0,568,10.5952,14646.7,5.6964,35266,96205.9,76458.9,7,59,13,18,20.0133,109093,12.3422,0,0,1,4.75206,5.70652,5.73688,10.5041,5.71158,1.89885,7.64579,3,3,2,0,1,1,0,1,0,0,2,4,4,3,1,1,1,1,259,1.90133,1,1,23,104,32,67121768,47,15,36614,125,67131288,2.88615,24068,1,104857600,24.9374,4606,209747562,8419201,139,10,152298,7,21,67133916,180,12,6,3,5.72676,5.24194,5.26218,48,6,22,2115,2,3,2,0,1,25169862,5.747,1,33562842,16798735,1,1,0,52435733,534063,391
1073748211,1.57422,5.01742,69840,4.90825,7154,20070,7.1899,82158,59844,76.4146,518419,18.5981,4.14843,4.01742,16,9.6899,1050115,4.06109,27,21.4146,17.288,43.1394,68321.4,104.405,21.4146,13.1156,17.5064,1361,0,6,0,1,1402,9.2532,13472.3,4.6899,10151,83624.5,64716.2,4,62,40,18,16.7422,125866,10.1614,0,-1,1,3.93008,4.73357,4.86458,8.86016,4.7554,1.56352,6.47155,2,1,1,1,0,1,1,0,0,1,4,1,4,2,3,0,1,2,486,1.57422,0,1,41,92,50,67137584,76,7,42163,678,67136518,2.50871,18296,1,104857600,21.4146,6761,209724144,8409018,358,9,145786,9,21,67114713,256,11,4,8,4.82091,4.38641,4.47375,38,4,29,2240,1,3,3,1,1,25193225,4.90825,3,33573830,16793795,1,0,1,52460403,543753,402
1073746931,0.815127,3.26568,69516,2.96186,7957,26543,4.85424,74481,59576,68.2398,511942,14.3161,2.63025,2.26568,10,7.35424,1080831,2.3872,11,13.2398,10.6703,29.1254,36088.8,74.8203,13.2398,7.08178,11.278,1994,1,4,0,3,1512,6.13898,10747.0,2.35424,15647,54428.3,37466.5,6,67,27,17,9.15127,117186,5.10084,0,-1,1,2.02263,2.47576,2.84034,5.04525,2.53652,0.785353,3.74661,1,3,2,1,0,1,0,1,0,0,1,4,3,3,1,0,0,2,188,0.815127,1,1,4,112,35,67132844,89,14,44319,2331,67133966,1.63284,20539,1,104857600,13.2398,5592,209735001,8405276,789,12,139918,11,20,67132707,110,43,6,1,2.71881,2.4011,2.64415,31,4,29,2058,2,2,1,1,0,25170427,2.96186,3,33576845,16783975,0,0,1,52436633,554391,385
1073750272,1.54429,4.94837,83917,4.83152,7725,17310,7.09783,69012,42599,76.0924,521325,18.4293,4.08859,3.94837,10,9.59783,1050548,3.99511,22,21.0924,17.0272,42.587,67050.8,103.239,21.0924,12.8777,17.2609,1607,0,8,1,-1,782,9.13043,13364.9,4.59783,32523,82473.6,63642.1,17,56,34,10,16.4429,118269,9.96196,-1,0,1,3.85489,4.64456,4.78478,8.70978,4.66793,1.53284,6.36413,1,2,2,0,0,1,1,1,0,1,4,4,2,2,2,1,1,2,150,1.54429,1,1,2,98,42,67130106,91,3,44811,838,67131213,2.47418,28896,1,104857600,21.0924,8456,209724742,8400257,364,8,133258,19,1,67118046,406,32,5,8,4.73804,4.30815,4.40163,34,5,42,1202,1,1,1,0,1,25181531,4.83152,3,33559416,16795419,0,0,0,52429668,538038,296
1073767390,1.77489,5.48052,70911,5.4228,7064,27138,7.80736,74637,36913,78.5758,500628,19.7302,4.54979,4.48052,17,10.3074,1064473,4.50361,26,23.5758,19.0375,46.8442,76842.5,112.227,23.5758,14.7107,19.153,1092,0,5,1,-1,1118,10.0765,14192.8,5.30736,26315,91342.9,71920.1,5,67,23,15,18.7489,127081,11.4993,-1,0,1,4.43435,5.33045,5.39972,9.8687,5.342,1.76924,3.30787,3,1,2,0,0,1,1,1,1,0,3,1,3,3,2,0,0,1,440,0.692906,0,0,58,87,122,67119123,61,4,45501,514,67110434,1.49181,22764,1,104857600,11.9236,2797,209741750,8394669,981,8,148760,10,6,67118676,158,30,3,3,2.38035,2.08145,2.34957,39,4,32,1830,1,1,3,0,0,25189402,2.64848,3,33559747,16792786,0,0,1,52453448,544992,385
