failure,smart_1_normalized,smart_1_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_12_normalized,smart_12_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw
1,105.0,8064752.0,91.0,0.0,100.0,14.0,100.0,0.0,78.0,69816516.0,58.0,37275.0,100.0,0.0,100.0,14.0,100.0,1.0,96.0,8354.0,23.0,23.0,100.0,16.0,100.0,16.0,200.0,0.0
0,76.0,41382304.0,92.0,0.0,100.0,9.0,100.0,40.0,87.0,550052185.0,78.0,20037.0,100.0,0.0,100.0,8.0,100.0,273.0,100.0,1014.0,26.0,26.0,100.0,0.0,100.0,0.0,200.0,0.0
0,80.0,102038496.0,89.0,0.0,100.0,13.0,100.0,0.0,90.0,1117631817.0,77.0,20992.0,100.0,0.0,100.0,13.0,100.0,10.0,91.0,19768.0,46.0,46.0,100.0,0.0,100.0,0.0,200.0,0.0
1,100.0,0.0,100.0,429.0,100.0,5.0,100.0,0.0,100.0,0.0,96.0,31312.0,100.0,0.0,100.0,5.0,100.0,347.0,100.0,347.0,187.0,32.0,100.0,0.0,100.0,0.0,200.0,0.0
0,119.0,234861520.0,94.0,0.0,100.0,6.0,100.0,0.0,87.0,654807817.0,62.0,33926.0,100.0,0.0,100.0,6.0,100.0,0.0,98.0,4147.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0
0,81.0,132285792.0,96.0,0.0,100.0,3.0,100.0,0.0,87.0,491994747.0,98.0,2477.0,100.0,0.0,100.0,3.0,100.0,13.0,100.0,371.0,34.0,34.0,100.0,0.0,100.0,0.0,200.0,0.0
0,84.0,243514802.0,90.0,0.0,100.0,8.0,100.0,0.0,89.0,776045253.0,81.0,17276.0,100.0,0.0,100.0,7.0,100.0,298.0,100.0,829.0,25.0,25.0,100.0,0.0,100.0,0.0,200.0,0.0
0,118.0,186666960.0,92.0,0.0,100.0,8.0,100.0,0.0,90.0,594192.0,57.0,38220.0,100.0,0.0,100.0,8.0,100.0,1.0,90.0,20819.0,27.0,27.0,100.0,0.0,100.0,0.0,200.0,0.0
0,78.0,63285376.0,84.0,0.0,100.0,13.0,100.0,0.0,92.0,1735971963.0,75.0,22388.0,100.0,0.0,100.0,13.0,100.0,6.0,87.0,26460.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0
1,57.0,444013815.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,99.0,7846.0,100.0,0.0,100.0,2.0,100.0,293.0,100.0,293.0,253.0,19.0,100.0,481.0,100.0,0.0,200.0,0.0
1,80.0,108625048.0,90.0,0.0,100.0,8.0,80.0,16928.0,84.0,260279132.0,79.0,19100.0,100.0,0.0,100.0,5.0,100.0,261.0,100.0,956.0,32.0,32.0,100.0,88.0,100.0,88.0,200.0,0.0
0,112.0,48091536.0,91.0,0.0,100.0,18.0,100.0,0.0,80.0,100838316.0,58.0,37490.0,100.0,0.0,100.0,18.0,100.0,0.0,94.0,12006.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0
0,73.0,20455560.0,89.0,0.0,100.0,8.0,100.0,0.0,92.0,1595632612.0,77.0,20528.0,100.0,0.0,100.0,8.0,100.0,35.0,94.0,12467.0,25.0,25.0,100.0,0.0,100.0,0.0,200.0,0.0
0,118.0,183307992.0,91.0,0.0,100.0,9.0,100.0,0.0,87.0,660757106.0,62.0,33939.0,100.0,0.0,100.0,9.0,100.0,0.0,98.0,4310.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0
1,77.0,50008376.0,91.0,0.0,100.0,11.0,100.0,240.0,87.0,489344416.0,77.0,20689.0,100.0,0.0,100.0,9.0,100.0,320.0,100.0,1280.0,32.0,32.0,100.0,0.0,100.0,0.0,200.0,0.0
0,72.0,17725056.0,94.0,0.0,100.0,6.0,100.0,8.0,87.0,559345215.0,78.0,20032.0,100.0,0.0,100.0,5.0,100.0,280.0,100.0,1019.0,25.0,25.0,100.0,0.0,100.0,0.0,200.0,0.0
1,72.0,160022448.0,95.0,0.0,100.0,4.0,100.0,720.0,86.0,433521976.0,97.0,2661.0,100.0,0.0,100.0,4.0,100.0,9.0,100.0,236.0,39.0,39.0,100.0,16.0,100.0,16.0,200.0,0.0
0,82.0,175979456.0,96.0,0.0,100.0,3.0,100.0,0.0,88.0,621345447.0,86.0,13099.0,100.0,0.0,100.0,3.0,100.0,214.0,100.0,1073.0,27.0,27.0,100.0,0.0,100.0,0.0,200.0,0.0
0,84.0,238353144.0,98.0,0.0,100.0,2.0,100.0,0.0,89.0,888470900.0,72.0,24648.0,100.0,0.0,100.0,2.0,100.0,23.0,92.0,16132.0,27.0,27.0,100.0,0.0,100.0,0.0,200.0,0.0
0,81.0,122919944.0,99.0,0.0,100.0,1.0,100.0,0.0,84.0,247124515.0,99.0,1580.0,100.0,0.0,100.0,1.0,100.0,7.0,100.0,156.0,31.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,100.0,6873.0,100.0,0.0,100.0,2.0,100.0,242.0,100.0,242.0,240.0,25.0,100.0,0.0,100.0,0.0,200.0,0.0
1,81.0,128742072.0,85.0,0.0,100.0,9.0,100.0,0.0,96.0,4242512387.0,65.0,30809.0,100.0,0.0,100.0,9.0,100.0,3.0,84.0,33991.0,36.0,36.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,0.0,100.0,3.0,100.0,0.0,100.0,0.0,96.0,32372.0,100.0,0.0,100.0,3.0,100.0,3.0,100.0,3.0,206.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0
0,116.0,100808312.0,93.0,0.0,100.0,7.0,100.0,0.0,81.0,135441980.0,53.0,41258.0,100.0,0.0,100.0,7.0,100.0,0.0,83.0,35719.0,15.0,15.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,245.0,260.0,100.0,13.0,100.0,0.0,100.0,0.0,100.0,6817.0,100.0,0.0,100.0,13.0,100.0,539.0,100.0,539.0,193.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0
1,79.0,85274184.0,94.0,0.0,100.0,4.0,100.0,0.0,88.0,662266548.0,85.0,13894.0,100.0,0.0,100.0,4.0,100.0,227.0,100.0,673.0,20.0,20.0,100.0,0.0,100.0,0.0,200.0,0.0
1,100.0,0.0,163.0,403.0,100.0,20.0,100.0,0.0,100.0,0.0,99.0,11528.0,100.0,0.0,100.0,20.0,100.0,447.0,100.0,447.0,153.0,39.0,100.0,233.0,100.0,0.0,200.0,0.0
1,83.0,213327400.0,93.0,0.0,100.0,12.0,97.0,11768.0,88.0,664238083.0,96.0,4293.0,100.0,0.0,100.0,12.0,100.0,35.0,100.0,358.0,19.0,19.0,100.0,8.0,100.0,8.0,200.0,0.0
1,100.0,0.0,100.0,7594.0,100.0,1.0,100.0,0.0,100.0,0.0,98.0,1013.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,58.0,100.0,25.0,100.0,0.0,100.0,0.0,200.0,0.0
0,83.0,223530656.0,95.0,0.0,100.0,4.0,100.0,0.0,87.0,477392463.0,98.0,2499.0,100.0,0.0,100.0,4.0,100.0,16.0,100.0,417.0,33.0,33.0,100.0,0.0,100.0,0.0,200.0,0.0
0,76.0,37101112.0,94.0,0.0,100.0,6.0,100.0,0.0,89.0,859612878.0,79.0,18627.0,100.0,0.0,100.0,4.0,100.0,287.0,99.0,3617.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0
0,83.0,223640960.0,89.0,0.0,100.0,11.0,100.0,0.0,87.0,541404423.0,77.0,20955.0,100.0,0.0,100.0,11.0,100.0,7.0,89.0,22727.0,29.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0
0,66.0,4454512.0,90.0,0.0,100.0,10.0,100.0,0.0,89.0,785590218.0,82.0,15957.0,100.0,0.0,100.0,9.0,100.0,283.0,100.0,904.0,32.0,32.0,100.0,0.0,100.0,0.0,200.0,0.0
0,83.0,212927904.0,91.0,0.0,100.0,7.0,100.0,0.0,89.0,750344437.0,83.0,15151.0,100.0,0.0,100.0,6.0,100.0,192.0,100.0,792.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0
0,76.0,39649464.0,99.0,0.0,100.0,1.0,100.0,0.0,88.0,657764448.0,86.0,13108.0,100.0,0.0,100.0,1.0,100.0,193.0,100.0,1048.0,27.0,27.0,100.0,0.0,100.0,0.0,200.0,0.0
1,113.0,53456336.0,91.0,0.0,100.0,11.0,100.0,0.0,87.0,651087448.0,61.0,34883.0,100.0,0.0,100.0,11.0,100.0,0.0,95.0,10703.0,34.0,34.0,100.0,0.0,100.0,0.0,200.0,0.0
0,82.0,168371936.0,85.0,0.0,100.0,8.0,100.0,0.0,93.0,2216354221.0,71.0,25848.0,100.0,0.0,100.0,8.0,100.0,2.0,84.0,32670.0,32.0,32.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,99.0,9040.0,100.0,0.0,100.0,1.0,100.0,339.0,100.0,339.0,253.0,21.0,100.0,0.0,100.0,0.0,200.0,0.0
0,70.0,10940176.0,89.0,0.0,100.0,8.0,100.0,0.0,94.0,2309535797.0,74.0,23427.0,100.0,0.0,100.0,8.0,100.0,14.0,86.0,29719.0,32.0,32.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,3462.0,100.0,0.0,100.0,1.0,100.0,271.0,100.0,271.0,214.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0
0,78.0,65679792.0,91.0,0.0,100.0,7.0,100.0,0.0,89.0,875425397.0,77.0,20391.0,100.0,0.0,100.0,7.0,100.0,7.0,89.0,23712.0,29.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0
0,81.0,132736168.0,92.0,0.0,100.0,7.0,100.0,0.0,89.0,728328467.0,81.0,17296.0,100.0,0.0,100.0,6.0,100.0,234.0,100.0,819.0,20.0,20.0,100.0,0.0,100.0,0.0,200.0,0.0
0,75.0,29871216.0,86.0,0.0,100.0,7.0,100.0,0.0,95.0,3130339809.0,70.0,27075.0,100.0,0.0,100.0,7.0,100.0,2.0,86.0,28188.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0
1,62.0,72935824.0,95.0,0.0,100.0,4.0,94.0,24800.0,91.0,1168105741.0,75.0,22034.0,100.0,0.0,100.0,4.0,100.0,11.0,87.0,27341.0,35.0,35.0,100.0,0.0,100.0,0.0,200.0,0.0
0,83.0,178551864.0,95.0,0.0,100.0,4.0,100.0,8.0,89.0,801687233.0,76.0,21694.0,100.0,0.0,100.0,4.0,100.0,9.0,88.0,25436.0,30.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0
0,82.0,167592584.0,95.0,0.0,100.0,5.0,100.0,0.0,87.0,510182577.0,79.0,19078.0,100.0,0.0,100.0,3.0,100.0,268.0,100.0,904.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0
0,83.0,211470128.0,94.0,0.0,100.0,3.0,100.0,0.0,92.0,1705834815.0,93.0,6191.0,100.0,0.0,100.0,3.0,100.0,0.0,95.0,11407.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,99.0,9983.0,100.0,0.0,100.0,2.0,100.0,478.0,100.0,478.0,150.0,40.0,100.0,0.0,100.0,0.0,200.0,0.0
1,118.0,179435288.0,92.0,0.0,100.0,8.0,100.0,0.0,90.0,948358136.0,59.0,36271.0,100.0,0.0,100.0,6.0,100.0,0.0,99.0,3526.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0
0,83.0,190931176.0,89.0,0.0,100.0,9.0,100.0,0.0,86.0,372434948.0,90.0,9537.0,100.0,0.0,100.0,9.0,100.0,132.0,100.0,824.0,30.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0
1,110.0,25239408.0,95.0,0.0,100.0,5.0,100.0,0.0,90.0,975524487.0,58.0,37604.0,100.0,0.0,100.0,5.0,100.0,0.0,98.0,4343.0,20.0,20.0,100.0,0.0,100.0,0.0,200.0,0.0
1,57.0,147935552.0,93.0,0.0,100.0,10.0,23.0,41240.0,89.0,885743305.0,75.0,21991.0,100.0,0.0,100.0,9.0,100.0,267.0,100.0,1097.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0
0,78.0,66920016.0,89.0,0.0,100.0,10.0,100.0,0.0,90.0,944796292.0,84.0,14443.0,100.0,0.0,100.0,10.0,100.0,203.0,100.0,763.0,31.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0
1,100.0,0.0,141.0,549.0,100.0,11.0,100.0,0.0,100.0,0.0,97.0,26975.0,100.0,0.0,100.0,11.0,100.0,197.0,100.0,197.0,222.0,27.0,100.0,0.0,100.0,0.0,200.0,0.0
0,82.0,145765960.0,92.0,0.0,100.0,6.0,100.0,0.0,93.0,2053243463.0,76.0,21797.0,100.0,0.0,100.0,6.0,100.0,61.0,95.0,10660.0,33.0,33.0,100.0,0.0,100.0,0.0,200.0,0.0
1,81.0,136812520.0,89.0,0.0,100.0,17.0,100.0,9.0,90.0,940158295.0,76.0,21136.0,100.0,0.0,100.0,17.0,100.0,27.0,89.0,23406.0,45.0,45.0,100.0,24.0,100.0,24.0,200.0,0.0
1,100.0,0.0,100.0,2012.0,100.0,9.0,100.0,0.0,100.0,0.0,52.0,19294.0,100.0,0.0,100.0,9.0,100.0,3.0,96.0,46842.0,100.0,31.0,100.0,8.0,100.0,0.0,200.0,0.0
1,100.0,75.0,94.0,2020.0,100.0,22.0,252.0,0.0,252.0,0.0,100.0,36788.0,252.0,0.0,100.0,25.0,252.0,0.0,0.0,0.0,64.0,25.0,252.0,0.0,252.0,0.0,200.0,0.0
1,83.0,180869528.0,92.0,0.0,100.0,7.0,95.0,20856.0,83.0,184013821.0,78.0,19279.0,100.0,0.0,100.0,6.0,100.0,301.0,100.0,1109.0,29.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,459.0,100.0,8.0,100.0,0.0,100.0,0.0,96.0,32377.0,100.0,0.0,100.0,8.0,100.0,362.0,100.0,362.0,250.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0
0,114.0,83323664.0,92.0,0.0,100.0,12.0,100.0,0.0,83.0,220289426.0,55.0,39449.0,100.0,0.0,100.0,12.0,100.0,0.0,82.0,36776.0,25.0,25.0,100.0,0.0,100.0,0.0,200.0,0.0
0,81.0,122305112.0,88.0,0.0,100.0,6.0,100.0,0.0,95.0,3355478787.0,65.0,30934.0,100.0,0.0,100.0,6.0,100.0,74.0,100.0,190.0,27.0,27.0,100.0,0.0,100.0,0.0,200.0,0.0
1,78.0,58203088.0,89.0,0.0,100.0,21.0,92.0,34632.0,85.0,299403566.0,81.0,17397.0,100.0,0.0,100.0,20.0,100.0,272.0,100.0,1131.0,33.0,33.0,100.0,0.0,100.0,0.0,200.0,0.0
0,115.0,84127128.0,93.0,0.0,100.0,7.0,100.0,0.0,88.0,699480858.0,62.0,34118.0,100.0,0.0,100.0,7.0,100.0,0.0,96.0,8944.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0
0,83.0,216947448.0,89.0,0.0,100.0,10.0,100.0,0.0,89.0,874582306.0,81.0,17288.0,100.0,0.0,100.0,9.0,100.0,256.0,100.0,867.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0
0,81.0,117180056.0,94.0,0.0,100.0,3.0,100.0,16.0,95.0,3062663846.0,69.0,27813.0,100.0,0.0,100.0,3.0,100.0,1.0,87.0,27071.0,27.0,27.0,100.0,0.0,100.0,0.0,200.0,0.0
0,65.0,3325688.0,88.0,0.0,100.0,6.0,100.0,0.0,95.0,3026215826.0,66.0,30173.0,100.0,0.0,100.0,6.0,100.0,2.0,91.0,19983.0,36.0,36.0,100.0,0.0,100.0,0.0,200.0,0.0
1,78.0,62003970.0,97.0,0.0,100.0,3.0,100.0,0.0,84.0,245973871.0,99.0,1558.0,100.0,0.0,100.0,3.0,100.0,2.0,100.0,285.0,33.0,33.0,100.0,0.0,100.0,0.0,200.0,0.0
0,74.0,24697296.0,93.0,0.0,100.0,5.0,100.0,0.0,86.0,359166681.0,88.0,10600.0,100.0,0.0,100.0,5.0,100.0,126.0,100.0,1261.0,34.0,34.0,100.0,0.0,100.0,0.0,200.0,0.0
0,83.0,212979784.0,92.0,0.0,100.0,6.0,100.0,0.0,94.0,2253736501.0,74.0,23419.0,100.0,0.0,100.0,6.0,100.0,13.0,84.0,32873.0,32.0,32.0,100.0,0.0,100.0,0.0,200.0,0.0
1,115.0,86378600.0,91.0,0.0,100.0,10.0,100.0,0.0,89.0,931540855.0,59.0,36027.0,100.0,0.0,100.0,10.0,100.0,0.0,98.0,5393.0,32.0,32.0,100.0,8.0,100.0,8.0,200.0,0.0
1,100.0,0.0,100.0,1872.0,100.0,9.0,100.0,0.0,100.0,0.0,23.0,31016.0,100.0,0.0,100.0,9.0,100.0,3.0,100.0,1736.0,100.0,36.0,100.0,0.0,100.0,0.0,200.0,0.0
0,83.0,197672904.0,94.0,0.0,100.0,3.0,100.0,0.0,96.0,4032401471.0,65.0,30935.0,100.0,0.0,100.0,3.0,100.0,0.0,88.0,24628.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0
0,82.0,156955304.0,89.0,0.0,100.0,16.0,100.0,0.0,90.0,958474016.0,79.0,18636.0,100.0,0.0,100.0,15.0,100.0,281.0,99.0,2957.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0
0,81.0,130875632.0,94.0,0.0,100.0,3.0,100.0,0.0,86.0,388838064.0,66.0,29977.0,100.0,0.0,100.0,3.0,100.0,4.0,96.0,9186.0,21.0,21.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,170.0,400.0,100.0,118.0,100.0,0.0,100.0,0.0,100.0,4679.0,100.0,0.0,100.0,118.0,100.0,299.0,100.0,299.0,176.0,34.0,100.0,0.0,100.0,0.0,200.0,0.0
0,82.0,174191552.0,95.0,0.0,100.0,4.0,100.0,0.0,93.0,2066854669.0,76.0,21792.0,100.0,0.0,100.0,4.0,100.0,58.0,96.0,8622.0,42.0,42.0,100.0,0.0,100.0,0.0,200.0,0.0
1,116.0,111850568.0,92.0,0.0,100.0,20.0,100.0,0.0,81.0,157034902.0,56.0,38850.0,100.0,0.0,100.0,20.0,100.0,1.0,95.0,11509.0,26.0,26.0,100.0,72.0,100.0,72.0,200.0,0.0
0,74.0,23790640.0,96.0,0.0,100.0,3.0,100.0,0.0,88.0,672605377.0,86.0,12735.0,100.0,0.0,100.0,3.0,100.0,171.0,100.0,620.0,20.0,20.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,124.0,565.0,100.0,19.0,100.0,0.0,100.0,0.0,97.0,24208.0,100.0,0.0,100.0,18.0,100.0,605.0,100.0,606.0,253.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0
0,65.0,2823448.0,91.0,0.0,100.0,5.0,100.0,0.0,90.0,893323786.0,75.0,22629.0,100.0,0.0,100.0,4.0,100.0,1.0,87.0,26280.0,26.0,26.0,100.0,0.0,100.0,0.0,200.0,0.0
1,100.0,0.0,100.0,2068.0,100.0,10.0,100.0,0.0,100.0,0.0,55.0,18093.0,100.0,0.0,100.0,10.0,100.0,1.0,96.0,44831.0,100.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0
0,74.0,27669736.0,98.0,0.0,100.0,2.0,100.0,0.0,81.0,121360490.0,91.0,8411.0,100.0,0.0,100.0,2.0,100.0,96.0,100.0,1682.0,31.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0
0,78.0,70322488.0,95.0,0.0,100.0,4.0,100.0,0.0,89.0,752306908.0,86.0,12739.0,100.0,0.0,100.0,4.0,100.0,157.0,100.0,622.0,20.0,20.0,100.0,0.0,100.0,0.0,200.0,0.0
1,94.0,173730124.0,91.0,0.0,100.0,10.0,63.0,47864.0,77.0,50890529.0,57.0,37729.0,100.0,0.0,100.0,9.0,100.0,2.0,82.0,36020.0,20.0,20.0,1.0,16872.0,1.0,16872.0,200.0,0.0
1,84.0,239991800.0,99.0,0.0,100.0,9.0,100.0,0.0,87.0,453082513.0,92.0,7616.0,100.0,0.0,100.0,9.0,100.0,4.0,100.0,31.0,26.0,26.0,100.0,0.0,100.0,0.0,200.0,0.0
0,119.0,233953856.0,94.0,0.0,100.0,6.0,100.0,0.0,84.0,315520561.0,74.0,23524.0,100.0,0.0,100.0,6.0,100.0,0.0,99.0,2062.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,125.0,555.0,100.0,12.0,100.0,102.0,100.0,0.0,94.0,48713.0,100.0,0.0,100.0,12.0,100.0,413.0,100.0,413.0,253.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0
1,83.0,180064504.0,84.0,0.0,100.0,12.0,100.0,24.0,91.0,1250582398.0,74.0,23328.0,100.0,0.0,100.0,12.0,100.0,1.0,86.0,28259.0,31.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0
0,84.0,241203400.0,90.0,0.0,100.0,8.0,100.0,0.0,86.0,360832337.0,90.0,9546.0,100.0,0.0,100.0,8.0,100.0,127.0,100.0,1538.0,30.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0
1,116.0,105104328.0,92.0,0.0,100.0,22.0,100.0,0.0,84.0,263160926.0,56.0,38562.0,100.0,0.0,100.0,22.0,100.0,0.0,97.0,6631.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0
0,118.0,177685936.0,93.0,0.0,100.0,14.0,100.0,0.0,88.0,673897983.0,62.0,34113.0,100.0,0.0,100.0,14.0,100.0,0.0,96.0,9259.0,33.0,33.0,100.0,0.0,100.0,0.0,200.0,0.0
0,82.0,157907962.0,91.0,0.0,100.0,7.0,100.0,0.0,87.0,496737617.0,91.0,7903.0,100.0,0.0,100.0,7.0,100.0,149.0,99.0,3022.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0
0,82.0,164415760.0,95.0,0.0,100.0,4.0,100.0,0.0,93.0,1946414198.0,77.0,20515.0,100.0,0.0,100.0,4.0,100.0,49.0,95.0,11092.0,43.0,43.0,100.0,0.0,100.0,0.0,200.0,0.0
0,119.0,208498232.0,98.0,0.0,100.0,2.0,100.0,0.0,87.0,509806117.0,53.0,41253.0,100.0,0.0,100.0,2.0,100.0,0.0,83.0,35390.0,17.0,17.0,100.0,0.0,100.0,0.0,200.0,0.0
1,100.0,0.0,100.0,8035.0,100.0,2.0,100.0,0.0,100.0,0.0,71.0,11933.0,100.0,0.0,100.0,2.0,100.0,1.0,100.0,40.0,100.0,21.0,100.0,0.0,100.0,0.0,200.0,0.0
1,100.0,0.0,100.0,1392.0,100.0,9.0,100.0,0.0,100.0,0.0,38.0,25083.0,100.0,0.0,100.0,9.0,100.0,2.0,100.0,1600.0,100.0,29.0,100.0,16.0,100.0,0.0,200.0,0.0
1,68.0,108888648.0,88.0,0.0,100.0,10.0,98.0,8680.0,89.0,811627918.0,76.0,21148.0,100.0,0.0,100.0,9.0,100.0,106.0,95.0,10827.0,55.0,55.0,100.0,16.0,100.0,16.0,200.0,0.0
1,81.0,132159864.0,92.0,0.0,100.0,9.0,70.0,55680.0,83.0,178089207.0,76.0,21142.0,100.0,0.0,100.0,8.0,100.0,273.0,100.0,1217.0,27.0,27.0,100.0,0.0,100.0,0.0,200.0,0.0
1,100.0,0.0,100.0,2028.0,100.0,11.0,100.0,0.0,100.0,0.0,46.0,21716.0,100.0,0.0,100.0,11.0,100.0,2.0,100.0,3159.0,100.0,30.0,100.0,80.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,0.0,100.0,3.0,100.0,0.0,100.0,0.0,96.0,32452.0,100.0,0.0,100.0,3.0,100.0,3.0,100.0,3.0,206.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,448.0,100.0,6.0,100.0,0.0,100.0,0.0,97.0,24533.0,100.0,0.0,100.0,5.0,100.0,64.0,100.0,64.0,214.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0
0,112.0,44572208.0,92.0,0.0,100.0,8.0,100.0,0.0,88.0,756629028.0,59.0,36116.0,100.0,0.0,100.0,8.0,100.0,0.0,98.0,5351.0,19.0,19.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,99.0,9057.0,100.0,0.0,100.0,1.0,100.0,337.0,100.0,337.0,214.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,100.0,3460.0,100.0,0.0,100.0,2.0,100.0,255.0,100.0,255.0,206.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0
1,83.0,221035312.0,98.0,0.0,100.0,2.0,100.0,32.0,84.0,240117519.0,89.0,9817.0,100.0,0.0,100.0,2.0,100.0,113.0,99.0,2083.0,33.0,33.0,100.0,80.0,100.0,80.0,200.0,0.0
0,115.0,95751760.0,91.0,0.0,100.0,13.0,100.0,0.0,81.0,146626609.0,58.0,37101.0,100.0,0.0,100.0,13.0,100.0,0.0,96.0,9634.0,18.0,18.0,100.0,0.0,100.0,0.0,200.0,0.0
0,82.0,149847248.0,99.0,0.0,100.0,1.0,100.0,0.0,83.0,213434253.0,90.0,9160.0,100.0,0.0,100.0,1.0,100.0,111.0,99.0,2144.0,32.0,32.0,100.0,0.0,100.0,0.0,200.0,0.0
0,82.0,166268776.0,84.0,0.0,100.0,8.0,100.0,0.0,93.0,1801164398.0,75.0,22623.0,100.0,0.0,100.0,8.0,100.0,6.0,87.0,26206.0,30.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0
0,83.0,217564744.0,84.0,0.0,100.0,11.0,100.0,0.0,95.0,2961805670.0,64.0,31607.0,100.0,0.0,100.0,11.0,100.0,78.0,100.0,367.0,29.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,7912.0,100.0,1.0,100.0,0.0,100.0,0.0,97.0,1274.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,7.0,100.0,18.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,443.0,100.0,7.0,100.0,0.0,100.0,0.0,96.0,32856.0,100.0,0.0,100.0,7.0,100.0,587.0,100.0,587.0,230.0,26.0,100.0,0.0,100.0,0.0,200.0,0.0
0,84.0,231864768.0,91.0,0.0,100.0,6.0,100.0,0.0,90.0,1031480146.0,77.0,20680.0,100.0,0.0,100.0,6.0,100.0,7.0,88.0,25494.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,0.0,100.0,3.0,100.0,0.0,100.0,0.0,96.0,32456.0,100.0,0.0,100.0,3.0,100.0,3.0,100.0,3.0,166.0,36.0,100.0,0.0,100.0,0.0,200.0,0.0
0,77.0,51471112.0,98.0,0.0,100.0,2.0,100.0,0.0,81.0,133141730.0,99.0,913.0,100.0,0.0,100.0,2.0,100.0,3.0,100.0,171.0,25.0,25.0,100.0,0.0,100.0,0.0,200.0,0.0
